Shazam Top 200 Hungary Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
71,"Sunstroke Project","Run Away (feat. Olia Tira)"
72,"Miley Cyrus","Flowers"
73,"Tomcraft","Loneliness (Radio Cut)"
74,"Bagossy Brothers Company","Fújj meg szél (feat. Parno Graszt) [live]"
75,"Dimitri Vegas & Like Mike, Tiësto & Dido","Thank You (Not So Bad)"
76,"Cleffy","Meet you at the Graveyard"
77,"James Hype & Kim Petras","Drums"
78,"Pet Shop Boys","Love Etc. (Gui Boratto Mix)"
79,"KAMRAD","You Feel Like Summer"
80,"Loreen","Tattoo"
81,"Mary J. Blige","Family Affair"
82,"Ava Max","One Of Us"
83,"Drake","Rich Baby Daddy (feat. Sexyy Red & SZA)"
84,"Feder","Goodbye (feat. Lyse) [Radio Edit]"
85,"Empire of the Sun","We Are The People"
86,"Javi Reina","I Can't Stop (feat. Ladis) [Magic Solutions Remix]"
87,"FAST BOY & Topic","Forget You"
88,"Dj Batman","Sound of the Dancefloor"
89,"21 Savage","redrum"
90,"Hayden James, Gorgon City & Nat Dunn","Foolproof"
91,"Hibrid & Sena Dagadu","Csak Téged Látlak"
92,"Doja Cat","Paint The Town Red"
93,"twenty one pilots","Stressed Out"
94,"Simon & Garfunkel","El Condor Pasa (If I Could)"
95,"Christell","Dubidubidu"
96,"Alle Farben, James Carter & VARGEN","Wanna Dance"
97,"WILSN","Brand New World"
98,"Bebe Rexha & David Guetta","One in a Million (Extended)"
99,"Lucenzo","Danza Kuduro (feat. Don Omar)"
100,"Iñigo Quintero","Si No Estás"
101,"Billie Eilish","bury a friend"
102,"Stromae","Formidable"
103,"Shawn Mendes","There's Nothing Holdin' Me Back"
104,"Tyla","Water"
105,"Tom Odell","Another Love"
106,"Ricchi & Poveri","Sarà perchè ti amo (House Version) [Remix]"
107,"FISHER & Kita Alexander","Atmosphere"
108,"Roof Rats","Antava (Giusepperino Remix)"
109,"The Neighbourhood","Softcore"
110,"DJ Snake","Let Me Love You (feat. Justin Bieber)"
111,"New Level Empire","Velem (Disco'S Hit Remix)"
112,"070 Shake & Anyma","Black Dress (Anyma Remix)"
113,"Inna & Bob Taylor","Deja Vu (feat. Bob Taylor)"
114,"ZERB & Sofiya Nzau","Mwaki (Tiësto's VIP Mix)"
115,"4s Street","Hova tűntél"
116,"Charlie Will","Sound of Silence"
117,"4s Street","Mesélek a bornak"
118,"Fleetwood Mac","Everywhere"
119,"Rácz Gergő","Ja nem (feat. SZISZI)"
120,"Azahriah","four moods"
121,"John Dahlbäck","Everywhere (D.O.N.S. Meets DBN In the Box Remix)"
122,"Doggy Charles","Still Ridin"
123,"phamhoang anh","It Was Mild"
124,"D-Block Europe & Central Cee","Overseas"
125,"Scarlett Johansson & Bono","I Still Haven’t Found What I’m Looking For (From Sing 2)"
126,"Purple Disco Machine & Sophie and the Giants","In The Dark"
127,"Radiohead","Everything In Its Right Place"
128,"KALEO","Way Down We Go"
129,"Tiësto & BIA","BOTH (with 21 Savage)"
130,"Indila","Love Story"
131,"Julian Jeweil","Django"
132,"Travis Scott","MY EYES"
133,"Farruko","Pepas"
134,"shometyle","Alien Flame"
135,"Alok & Ava Max","Car Keys (Ayla) [feat. Ayla] [Tiësto Remix]"
136,"Azahriah & Desh","lost tiki"
137,"Lady Gaga","Bloody Mary"
138,"Lesley Gore","You Don't Own Me"
139,"Olivia Rodrigo","Can’t Catch Me Now (from The Hunger Games: The Ballad of Songbirds & Snakes)"
140,"Tove Lo","Habits (Stay High)"
141,"Cutting Crew","(I Just) Died in Your Arms"
142,"Ali Bakgor & Kállay Saunders","Ocean"
143,"KAMRAD","Feel Alive"
144,"Kozma Orsi & Lotfi Begi","Kösz, hogy jöttél (Remix)"
145,"Nora Teal","Only In My Head"
146,"The Handsome Family","Far from Any Road"
147,"Coldplay","Hymn for the Weekend"
148,"Don Toliver","Private Landing (feat. Justin Bieber & Future)"
149,"Halott Pénz","Oh igen! (feat. ByeAlex és a Slepp)"
150,"Gotye","Somebody That I Used to Know (feat. Kimbra)"
151,"Curtis Mayfield","Move On Up"
152,"The Weeknd, JENNIE & Lily Rose Depp","One Of The Girls"
153,"Coldplay","Viva La Vida"
154,"Gala","Freed From Desire"
155,"Inna","Hot"
156,"A Touch of Class","Around the World (La La La La La) [Radio Version]"
157,"Pitbull","Guantanamera (She's Hot)"
158,"Giggs","Incredible Sauce (feat. Dave)"
159,"ZAZ","Je veux"
160,"Teddy Swims","Lose Control"
161,"Alok, Mondello'G & Ceres","LET'S GET FKD UP (feat. Tribbs)"
162,"Kate Ryan","Désenchantée (Radio Mix)"
163,"Desh, Young Fly & Azahriah","Rampapapam (feat. Lord Panamo)"
164,"Doja Cat","Agora Hills"
165,"Avicii","Waiting For Love"
166,"Morad & GIMS","Seya"
167,"Rácz Gergő","Miért ne (feat. Orsovai Reni)"
168,"Sonny Wern, Lyente, Quinten Circle & Zana","Dance For Me (1, 2, 3) [Stutter Techno]"
169,"Bruno X Spacc","Loca"
170,"George Michael","Careless Whisper"
171,"Eelke Kleijn","Transmission (Joris Voorn Remix)"
172,"Lukas Graham","7 Years"
173,"Africanism All-Stars / Ben Onono","Summer Moon"
174,"loera, ZETH INC. & Flexyz","Montagem Coral"
175,"Sotras Stolte Sønner","Klingen"
176,"Benson Boone","Beautiful Things"
177,"David Kushner","Daylight"
178,"Troye Sivan","Got Me Started"
179,"Solére","Megtalálom"
180,"Mike Posner","Cooler Than Me (Single Mix)"
181,"Wenzl McGowen & Enisa","Disco Cone (Take It High)"
182,"Gigi D'Agostino","L'amour Toujours"
183,"B. Nagy Réka & Nagy Bogi","Mi a bajod?"
184,"21 Savage, Travis Scott & Metro Boomin","née-nah"
185,"Black Eyed Peas","Let's Get It Started (Spike Mix)"
186,"Rihanna","S&M"
187,"David Guetta & Bebe Rexha","I'm Good (Blue)"
188,"Bad Bunny","MONACO"
189,"Martijn ten Velden","I Wish U Would (Tom Novy Summer Anthem Mix)"
190,"Shouse","Won't Forget You (Edit)"
191,"Soulwave","Ellentétek"
192,"Alok & Bebe Rexha","Deep In Your Love"
193,"Major Lazer","Light It Up (Remix) [feat. Nyla & Fuse ODG]"
194,"Sia","Cheap Thrills"
195,"Dennis Lloyd","Nevermind"
196,"Kevinho","Olha a Explosão"
197,"Noah Cyrus","Again (feat. XXXTENTACION)"
198,"OneRepublic","Counting Stars"
199,"Tones And I","Dance Monkey"
200,"Jain","Makeba"
