Shazam Top 200 Poland Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
90,"Lynyrd Skynyrd","Simple Man"
91,"Pitbull","Guantanamera (She's Hot)"
92,"Christell","Dubidubidu"
93,"Ariana Grande","yes, and?"
94,"Drake","Rich Baby Daddy (feat. Sexyy Red & SZA)"
95,"Alok & Bebe Rexha","Deep In Your Love"
96,"cassö, RAYE & D-Block Europe","Prada"
97,"DJ Snake","Let Me Love You (feat. Justin Bieber)"
98,"Mary J. Blige","Family Affair"
99,"Loreen","Tattoo"
100,"NIKOŚ","Hipnoza"
101,"Jagwar Twin","Bad Feeling (Oompa Loompa)"
102,"Cartel de Santa","Shorty Party (feat. La Kelly)"
103,"The Weeknd","House Of Balloons / Glass Table Girls (Original)"
104,"Tom Odell","Another Love"
105,"Smolasty, Doda, Filip Leon & Wiktor","Nim Zajdzie Słońce"
106,"Nathan Dawe & Bebe Rexha","Heart Still Beating"
107,"Elley Duhé & Whethan","MONEY ON THE DASH (SPED UP)"
108,"The Weeknd, JENNIE & Lily Rose Depp","One Of The Girls"
109,"Indila","Dernière Danse"
110,"The Wellermen, Ebucs, Eric Hollaway & Daniel Brevik","Hoist the Colours"
111,"Krazy, K-So & El Jiggy","Naughty Nuff"
112,"Charli XCX & Sam Smith","In The City"
113,"Katya Lel","Мой мармеладный (Я не права)"
114,"Lucenzo","Danza Kuduro (feat. Don Omar)"
115,"Caldera Junior","Can't Fight This Feeling (feat. Sophie Ellis-Bextor)"
116,"Evanescence","Bring Me to Life"
117,"Clams Casino & Imogen Heap","I'm God"
118,"Rihanna","S&M"
119,"Denis Impulsywni","Książę z Bajki"
120,"Natasha Bedingfield","Unwritten"
121,"Teddy Swims & Freak Freely","Lose Control (Live)"
122,"Kalwi & Remi","Explosion Ech poleczko (feat. Guzowianki) [DNSQ Remix]"
123,"The Neighbourhood","Softcore"
124,"Tomcraft","Loneliness (Radio Cut)"
125,"L.U.C. & Rebel Babel Film Orchestra","Autumn Dance"
126,"лампабикт & Элли на маковом поле","немерено"
127,"Nickelback","How You Remind Me"
128,"Las Ketchup","Aserejé (Hippy)"
129,"bbno$","edamame (feat. Rich Brian)"
130,"twocolors, Safri Duo & Chris de Sarandy","Cynical"
131,"Radiohead","Everything In Its Right Place"
132,"Lykke Li","I Follow Rivers (The Magician Remix)"
133,"Flo Milli","Never Lose Me"
134,"Lucas Estrada, Tribbs & Stephen Puth","Close Your Eyes"
135,"KALEO","Way Down We Go"
136,"Lil Nas X","J CHRIST"
137,"Tyla","Water"
138,"Popek, Razgonov & Pablo","Tuptanie"
139,"Prezioso & AVA CROWN","Young, Wild & Free"
140,"Passenger","Let Her Go"
141,"bryska","Obca"
142,"Billie Eilish","bury a friend"
143,"Lesley Gore","You Don't Own Me"
144,"No Sukkaz","1-2-3-4 All the Ladies On the FLoor"
145,"Olivia Rodrigo","Can’t Catch Me Now (from The Hunger Games: The Ballad of Songbirds & Snakes)"
146,"Creepy Nuts","Bling-Bang-Bang-Born"
147,"Purple Disco Machine & Kungs","Substitution (feat. Julian Perretta)"
148,"АИГЕЛ","Пыяла"
149,"Thirty Seconds to Mars","Seasons"
150,"Gabry Ponte","Easy On My Heart"
151,"Don Diablo & Paolo Pellegrino","Dangerous"
152,"Defis","Ty i Ja"
153,"Major Lazer & Amber Coffman","Get Free"
154,"Latto","Lottery (feat. LU KALA)"
155,"Kygo & Ava Max","Whatever"
156,"Loreen","Is It Love"
157,"Laura Branigan","Self Control"
158,"Rammstein","Sonne"
159,"Lady Gaga","Bloody Mary"
160,"Margaret","Tańcz głupia"
161,"Puff Daddy","I'll Be Missing You (feat. Faith Evans & 112)"
162,"Ricchi & Poveri","Sarà Perché Ti Amo"
163,"mikeeysmind & SANIKWAVE","VVV"
164,"Sia","Unstoppable"
165,"Milky Chance","Stolen Dance"
166,"Ocean Alley","Confidence"
167,"P!nk","TRUSTFALL"
168,"Oliver Tree & Robin Schulz","Miss You"
169,"Snap!","Rhythm Is a Dancer"
170,"Xxanteria & isq","Funked Up (Slowed)"
171,"Jeden Osiem L","Jak Zapomnieć"
172,"Timbaland","The Way I Are (feat. Keri Hilson & D.O.E.)"
173,"Ицык Цыпер","Нефертити (feat. Игорь Цыба)"
174,"Pitbull","Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)"
175,"David Kushner","Daylight"
176,"Chris Avantgarde & Red Rosamond","Inside"
177,"Macklemore & Ryan Lewis","Can't Hold Us (feat. Ray Dalton)"
178,"Alessandra","Queen of Kings"
179,"Miley Cyrus","Flowers"
180,"Dawid Podsiadło","Halo"
181,"Dominik Dudek & Kayah","Na co mi to"
182,"Nicki Minaj","FTCU"
183,"Vance Joy","Riptide"
184,"Jog","Future Remix 98"
185,"Nelly Furtado","Say It Right"
186,"Icona Pop","I Love It (feat. Charli XCX)"
187,"W&W & AXMO","Heaven Is a Place On Earth"
188,"Rihanna","Love on the Brain"
189,"Gigi D'Agostino","L'amour Toujours"
190,"Metro Boomin, The Weeknd & Diddy","Creepin' (Remix) [feat. 21 Savage]"
191,"Don Diablo","Survive (feat. Emeli Sandé & Gucci Mane)"
192,"Daria Zawiałow","Z Tobą na chacie"
193,"Inna","Hot"
194,"The Weeknd","Save Your Tears"
195,"Metallica","The Unforgiven"
196,"Little Mix","Little Me (Single Mix)"
197,"Noah Cyrus","Again (feat. XXXTENTACION)"
198,"Benson Boone","Beautiful Things"
199,"Capital Cities","Safe And Sound"
200,"Vkie","120 Wersów Żeby Zaje*Ać Co Wasze"
