Shazam Top 200 Morocco Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
139,"DJ Duarte, DJ TN Beat & MC GW","take take dick (feat. Dj Dédda, DJ VMC & Ultra Naté)"
140,"Cheb Walid","قلبي دارلي لينار (feat. DJ ILyas)"
141,"Reda Taliani","Merdi L'amour"
142,"7-Toun","Lappel"
143,"Mary J. Blige","Family Affair"
144,"siilawy","عشانك"
145,"Nizar idil","هذا جهدي"
146,"Lucenzo","Danza Kuduro (feat. Don Omar)"
147,"The Neighbourhood","Softcore"
148,"Figoshin & Norfafrica","Machi Lkhatri"
149,"Dada & Don Bigg","M.I.M"
150,"Cian Ducrot","Part Of Me"
151,"7-Toun","ZERO"
152,"Pitbull","Fireball (feat. John Ryan)"
153,"Hassa1 & FLACK","Wsalni MSG"
154,"Dinez B","Paris London"
155,"Ofenbach","Overdrive (feat. Norma Jean Martine)"
156,"Las Ketchup","Aserejé (Hippy)"
157,"Momo Ryuk","Ksser Essouk (feat. Salah Hammadi)"
158,"Cheba Manel","El 3achk S3ib (feat. kader Zakzouk)"
159,"Akon","Smack That (feat. Eminem)"
160,"HB BOSS & Kira7","Trauma"
161,"The Wellermen, Ebucs, Eric Hollaway & Daniel Brevik","Hoist the Colours"
162,"Eternxlkz","BRODYAGA FUNK (SLOWED + REVERB)"
163,"Aymane Serhani","Wili Wili Tiki Taka (Morocco)"
164,"Camila Cabello","Shameless"
165,"Tawsen & YAM","Zahri"
166,"Sophie Ellis-Bextor","Murder On The Dancefloor"
167,"Kabusa Oriental Choir","Soso"
168,"&ME & Black Coffee","The Rapture Pt. III"
169,"Chaba Danet","Ya oualef li sahrat"
170,"Cheb Walid","راني ضاب 7 خطوطة (with DJ Ilyas)"
171,"dj Samir, Rodricci & Launch13","Louca Encubada"
172,"Eternxlkz","BRODYAGA FUNK"
173,"Fouad Antwerpen","Ndah Ndah (feat. Mustapha Tirakaa)"
174,"RedOne, Douzi & Hatim Ammor","Welcome to Morocco (feat. Asma Lmnawar, Rym, Aminux, Nouaman Belaiachi, Zouhair Bahaoui, Dizzy Dross, FIFA Sound) [Official Song of the FIFA Club World Cup 2022]"
175,"Don Toliver","Private Landing (feat. Justin Bieber & Future)"
176,"Mohamed Marsaoui & Tchikou 22","Kbert Fel Dik w Na3ref Cha Kayen"
177,"Joudy Alhouti","ممكن"
178,"The Weeknd, JENNIE & Lily Rose Depp","One Of The Girls"
179,"Cheb Sadek","Ya Ahdini Ya Mo Ainin"
180,"Draganov","3dabi"
181,"Stormy, Jaylann & Ghazir","Nivo Tla3"
182,"Rai Maghreb","Dima Yasrali (feat. Cheb Momo)"
183,"Cheb Mourad","Chira cheba (feat. Dj No Disc) [Remix]"
184,"Joel Sunny","Luminary (Sped Up)"
185,"Egzod, Maestro Chives & Neoni","Royalty"
186,"Cheb Momo","Akliya Karé"
187,"Reda Taliani","José Fine, Pt. 2 (Enchainer)"
188,"Dada & Oussama Menay","SWEETCHY"
189,"Cheb Bilal","Niveaux Tah"
190,"Ariis","Manda Bala"
191,"Cheba Warda","Gata3 Rassi w Navigi (feat. Dib El3ajib)"
192,"Boa","Duvet"
193,"50 Cent","Baby By Me (feat. Ne-Yo)"
194,"Doja Cat","Agora Hills"
195,"Indila","Love Story"
196,"Gultrah Sound System","Win (Piano Version)"
197,"Mounim Slimani","Ajini"
198,"2Pac","All Eyez On Me (feat. Big Syke)"
199,"Teya Dora","Džanum"
200,"Maroon 5","Girls Like You (feat. Cardi B)"
