Shazam Top 200 Algeria Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
131,"Cheb Sidou","_Je_Suis_Fatigué_العديان_العديان (feat. OKBA HARKAT)"
132,"Joel Sunny","Luminary (Sped Up)"
133,"Cheb Nadir22","شعرك رطب بصح وجهك حطب"
134,"Cheb Ramzi Tix","Yan Aalbou Zhar (Live)"
135,"Camila Cabello","Shameless"
136,"Гио ПиКа","Отечество казённое"
137,"Magic System, Yemi Alade & محمد رمضان","Akwaba"
138,"Cheb Fethi Manar","Sarbi Sarbi Nahrag Galbi"
139,"Cheb Momo","تحسبي بلا بيك راها حاكمة"
140,"Cheba Djenet","Matadjabdouliche"
141,"2Pac","All Eyez On Me (feat. Big Syke)"
142,"Enchan","Very Sad"
143,"ElGrandeToto","BGHAWNI"
144,"A Touch of Class","Around the World (La La La La La) [Radio Version]"
145,"Hamit Karadeniz","Leyla"
146,"Dinos","93 mesures"
147,"yassine taliano","9Albi Kan Khasah (Dj Yassine)"
148,"Cheb Houssem","Ida Ketbak Rabi"
149,"Cheb Iyad","Fi LGhbina Talbouna Waliti Cheba Win Konti (feat. Manini Sahar) [Talgo Talgo 3lina Demrouna Bel Farina]"
150,"Cheb Nadir 22","Gaada f Mobilart (feat. Manini Sahar)"
151,"Taylor Swift","cardigan"
152,"Khaled L’artiste","Yekfini"
153,"ElGrandeToto","DELLALI (feat. Hamza)"
154,"KALEO","Way Down We Go"
155,"Eminem","Mockingbird"
156,"Tamer Hosny","Bood Moaakat"
157,"glwzbll","Untitled #13 (Super Slowed)"
158,"Cheikh Nano","Rani Mobiliser (Live)"
159,"The Wellermen, Ebucs, Eric Hollaway & Daniel Brevik","Hoist the Colours"
160,"Amine Tiger","Matala3bihalich Populaire"
161,"Taj el Baroudi","Nsitini F Lowla"
162,"Tamer Ashour","هيجيلي موجوع"
163,"Rammstein","Sonne"
164,"Morad","Mamá Me Dice"
165,"Faycel cholé","Manebghich men mourak (feat. Maradon)"
166,"Dedublüman","Belki (Akustik)"
167,"ياسر الدوسري سورة المؤمنون","ياسر الدوسري سورة المؤمنون"
168,"Edition Platinum Production","Hichem Tgv tabghi tal3ab w ana ta3i al mal3ab"
169,"Lucenzo","Danza Kuduro (feat. Don Omar)"
170,"Tipo Bel Abbes","Cheb Bello Ostoura Ta3 Shour"
171,"Stormy, Tagne & Smallx","Médaille d'or"
172,"Werenoi","Tu connais"
173,"PNL","J’comprends pas"
174,"Edition Platinum Production","Cheb Nadir 22 Sayi Dkhal 3am Jdid (انت مزال تشكم و تزيد)"
175,"Eminem","W.T.P."
176,"Lesley Gore","You Don't Own Me"
177,"Edition Platinum Production","Cheb Hakim 3la jalek ndabaz denia"
178,"Kodaline","Everything Works Out in the End"
179,"Cheb Lotfi","Harastini Wraki Farhana (feat. Kader Zakzouk)"
180,"Soolking & Gazo","Casanova"
181,"Cheba Manel","El 3achk S3ib (feat. kader Zakzouk)"
182,"Stromae","Formidable"
183,"Mert Demir","Ateşe Düştüm"
184,"Faycel cholé","La Nti Mrida"
185,"Xxanteria & isq","Funked Up (Slowed)"
186,"Cheba Sarah","Atouh P.A (Live)"
187,"Ariis","Manda Bala"
188,"Bilal Milano","Chey Kbir Ya Omri"
189,"Flo Milli","Never Lose Me"
190,"cheb mahdi","شفتيني عاقل"
191,"Didine Canon 16","Denya Tedjri"
192,"Mull3","Хотел сказать"
193,"Cheb Ramzi 31","لايف سولازير"
194,"Cheb Mohamed Bouski","Khrajt Flaysi"
195,"Bilel Tacchini","Mechatni"
196,"Cheb Momo","Ndamt 3Lik"
197,"The Weeknd","After Hours"
198,"Akon","Smack That (feat. Eminem)"
199,"NBSPLV","The Lost Soul Down"
200,"Travis Scott","TIL FURTHER NOTICE (feat. James Blake & 21 Savage)"
