Shazam Top 200 Egypt Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
175,"امين خطاب","Fe Elarayeb Zany Khayeb"
176,"ريفو شو","حكمة الايام (من مسلسل ريفو)"
177,"Travis Scott","TIL FURTHER NOTICE (feat. James Blake & 21 Savage)"
178,"Mr Twin Sister","Meet the Frownies"
179,"Eden Shalev","Papi (Bhabi)"
180,"The Neighbourhood","Softcore"
181,"The Weeknd","After Hours"
182,"Youssif Elashry","انتي فاكره نفسك ايه ؟"
183,"glwzbll","Untitled #13 (Super Slowed)"
184,"The Fullxaos","Assalam Aleykum"
185,"magdy el zahar","العيون باصه عليا"
186,"Ahmed Moza","El Nas Zy El Samak (feat. حلقولو)"
187,"Taylor Swift","cardigan"
188,"Cigarettes After Sex","K."
189,"Lana Del Rey","Cinnamon Girl"
190,"D-Block Europe & Central Cee","Overseas"
191,"310babii","Soak City (Do it)"
192,"Ramy Sabry","Mosh Farea"
193,"Kodaline","Everything Works Out in the End"
194,"Keane","Somewhere Only We Know"
195,"Crystal Castles","Kerosene"
196,"Ramy Sabry","النهايات اخلاق"
197,"Cairokee","Basrah w Atooh"
198,"50 Cent","In da Club"
199,"Mayada Al Hennawy","Al Shams"
200,"Lindsey Stirling","Carol Of The Bells"
