Shazam Top 200 Malaysia Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
125,"Sunstroke Project","Run Away (feat. Olia Tira)"
126,"Stephen Sanchez","Until I Found You"
127,"Ben Ladin & Shiha Zikir","Angan"
128,"Conan Gray","Killing Me"
129,"Eason Chan","與我常在"
130,"Iera Milpan","Kamar Ilhammu"
131,"DOLLA","DAMELO (feat. Hard Lights)"
132,"Ghea Indrawari","Jiwa Yang Bersedih"
133,"Cascada","Everytime We Touch"
134,"yedira & asheu","Wdys"
135,"Niall Horan","Heaven"
136,"Hafiz Suip","Terus Bersinar"
137,"DAWN","Even if we disappear"
138,"Drake","Rich Baby Daddy (feat. Sexyy Red & SZA)"
139,"J. Dash","Wop (Official Version)"
140,"21 Savage","redrum"
141,"FIFTY FIFTY","Cupid (Twin Ver.)"
142,"BUMJIN","In My Heart (Inst.)"
143,"Koharu","There Is Always Someone"
144,"Namewee","Super Hero (feat. 林德荣)"
145,"DJ Snake","Let Me Love You (feat. Justin Bieber)"
146,"葛东琪","悬溺"
147,"Troye Sivan","One Of Your Girls"
148,"Silence Wang","我想念"
149,"Flume","Never Be Like You (feat. KAI)"
150,"U.K'S","Pahit Akan Manis Akhirnya"
151,"Nidji","Sumpah Dan Cinta Matiku"
152,"Sifufbads","You Lambat You Tertinggal (feat. Bibi Qairina) [Dangdut Remix]"
153,"Yuna","Glory"
154,"Imran Ajmain","Selamat Ulang Tahun Sayang (Acoustic)"
155,"Afieq Shazwan","Langkah Seiringan"
156,"ZAYN","Love Like This"
157,"RAYE & 070 Shake","Escapism."
158,"Anggi Marito","Tak Segampang Itu"
159,"Christell","Dubidubidu"
160,"The Weeknd","Starboy (feat. Daft Punk)"
161,"Faizal Tahir","OK"
162,"The Weeknd","After Hours"
163,"X-Ray","Mekar Di Jiwa"
164,"Fabio Asher","Rumah Singgah"
165,"Nancy Sit Ka Yin & Shila Amzah","Year Of The Yo!"
166,"Taylor Swift","Lover"
167,"Joji","Glimpse of Us"
168,"JENNIE","You & Me"
169,"Rokit Bay","Huruu"
170,"Jamie Miller","Here's Your Perfect"
171,"Jung Kook & Latto","Seven"
172,"B.o.B","Both of Us (feat. Taylor Swift)"
173,"Nabila Taqiyyah","Ku Ingin Pisah"
174,"Cyndi Wang","Sentimental"
175,"Kendrick Lamar","Swimming Pools (Drank)"
176,"JYJ","BACK SEAT"
177,"Egzod, Maestro Chives & Neoni","Royalty"
178,"Sufian Suhaimi","Menggenggam Bahagia"
179,"Mitty Zasia","Yang Lain Boleh Hilang Asal Kau Jangan (feat. Paramadaya and Friends Choir) [Live Acoustic & Choir Version]"
180,"Jesslyn","Twenty-One"
181,"朱浩仁, 蔡恩雨 Priscilla Abby, Thomas Kok, Daniel, Isaac Voo, Steady Gang & Wooby Gan","Shmei"
182,"2NE1","Come Back Home"
183,"Roddy Ricch","The Box"
184,"Lana Del Rey","Young And Beautiful"
185,"Dalia Farhana","Langit Yang Sama"
186,"Travis Scott","MY EYES"
187,"3P","成龍"
188,"Teya Dora","Džanum"
189,"Harry James","It's Been a Long, Long Time"
190,"Syamel","Belakang Tabir"
191,"Joker Xue","情书"
192,"Dean Lewis","Be Alright"
193,"Jestinna Kuan, Mskuan & DJ Perry K","龙龙好运来"
194,"Mae Stephens","If We Ever Broke Up"
195,"Nadin Amizah","Rayuan Perempuan Gila"
196,"LXNGVX","Montagem Mysterious Game"
197,"George Michael","Careless Whisper"
198,"MALIQ & D'Essentials","Aduh"
199,"Wali","Nenekku Pahlawanku"
200,"MASDO","Pujaanku (feat. Aisyah Aziz)"
