Shazam Top 200 Vietnam Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
162,"Loco & Punch","Say Yes"
163,"Daven Wu","安静的稻草人"
164,"Hồ Thanh Đệ","Quá Khứ Anh Không Thể Quên"
165,"XAVI Phạm","Thằng Bé Cầm Quyền 2 (Pipo Remix)"
166,"Low G","Simp Gái 808 (Maiki Remix)"
167,"Doechii","What It Is (Block Boy) [feat. Kodak Black]"
168,"Keyshia Cole","Love"
169,"AnhPxx","Yêu Quái"
170,"James Arthur","Car's Outside (Sped Up Version)"
171,"Lah Pat & Flo Milli","Rodeo (Remix)"
172,"Thereon Remix","Giá Như Em Là Người Vô Tâm x Nhìn Em Lần Cuối (feat. 9C Media)"
173,"Puppy & Dangrangto","Wrong Times"
174,"Epik High","Can You Hear My Heart (feat. LeeHi)"
175,"Omdarmaya","Enak DI Apaain"
176,"Tina Ho","Ước Nguyện Đầu Xuân"
177,"DJ Snake","Let Me Love You (feat. Justin Bieber)"
178,"SangTrann","Phản Ứng Của Seng (Instrumental)"
179,"IUJENIFER","Như Một Người Dưng"
180,"Mỹ Tâm","Vì Em Tất Cả"
181,"Lady Gaga","Poker Face"
182,"GREY D & Orange","lời tạm biệt chưa nói"
183,"Zhang Jun & Crazy Donkey","Morsmordre"
184,"Rimini Project","No More Goodbye"
185,"BÌN","Má Em Chê Anh Nghèo Remix"
186,"Huỳnh Văn Vũ","What Is Love?"
187,"李俊佑 & 小潘潘","宠坏"
188,"Alexandra Stan & Manilla Maniacs","All My People"
189,"BOND","Victory 10"
190,"Indila","Love Story"
191,"T-ara","Roly-Poly"
192,"Christina Perri","A Thousand Years"
193,"張洢豪","Forever Star(《偷偷藏不住》电视剧插曲)"
194,"Terror Jr","3 Strikes"
195,"Hoàng Tôn","Em Không Quay Về"
196,"Metro Boomin & Future","Too Many Nights (feat. Don Toliver)"
197,"Triệu Thanh Phong","Đón Tết Cùng Thpon"
198,"Ailee","Heaven"
199,"Kali Uchis","Moonlight"
200,"Lana Del Rey","Say Yes To Heaven"
