Shazam Top 200 Uzbekistan Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
94,"Arash","BoroBoro (Radio Edit)"
95,"Shoxrux","Chilparchin"
96,"EMIN & JONY","Камин"
97,"Massano","The Feeling"
98,"Ahmed Saad","Ya 3araf (feat. Nordo & Ahmed Zaeem)"
99,"Halal Beats","Where you are (Vocals only)"
100,"Bergen","Sen Affetsen"
101,"Stromae","Alors on danse"
102,"Bdcmflex","Я буду жить воровской"
103,"Adele","Set Fire to the Rain"
104,"ADAM","Zhurek (Isko Alvarez remix)"
105,"Guf & A.V.G","Спонсор твоих проблем"
106,"6YNTHMANE & RXDXVIL","BRAZILIAN DANÇA PHONK"
107,"Shohrux Ummon & Barhayot Umarov","Sevmasang Bor"
108,"Joel Sunny","Luminary (Sped Up)"
109,"LXNGVX","Montagem Mysterious Game"
110,"Edward Maya & Vika Jigulina","Stereo Love"
111,"Ramin Montazeri","Tanham (feat. Mohammad Bibak)"
112,"Арсен Шахунц","Голубка (Remix)"
113,"Ömer Bükülmezoğlu","Cry"
114,"Haifa Wehbe","Al Wawa"
115,"Абдулло","Султон"
116,"Ирина Кайратовна","5000"
117,"Shoxrux","Hato"
118,"merunes","TOMABEK FUNK"
119,"Lana Del Rey","Diet Mountain Dew"
120,"Botir Qodirov","Sevgisi yolg'onim"
121,"Elvana Gjata","Pow"
122,"MACAN & SCIRENA","IVL"
123,"Maher Zain","For the Rest of My Life"
124,"Mohammad Pourrezaei","Hasrat"
125,"Gym Class Heroes","Cupid's Chokehold / Breakfast In America"
126,"Khrystyna Soloviy","Тримай"
127,"The Weeknd","After Hours"
128,"Caner Çadırcı","Bekledim"
129,"Azimov","Let Her Go"
130,"Tate McRae","greedy"
131,"Saad Lamjarred","Enty (feat. Dj Van)"
132,"DNDM","Dubai (Hussein Arbabi Remix)"
133,"Maqa Javadoff","Sevirem Tekce"
134,"TARAS","Тебя нежно грубо"
135,"Rihanna","Diamonds"
136,"Eminem","Without Me"
137,"Maher Zain","Rahmatun Lil'Alameen"
138,"Ariis","Manda Bala"
139,"Eminem","Mockingbird"
140,"Rayhon","Yurak"
141,"Anar","Bero 02"
142,"Camila Cabello","Shameless"
143,"KALEO","Way Down We Go"
144,"Hamidshax","Dreams"
145,"Indila","Love Story"
146,"Ahmed Bukhatir","Taweel Al Shawq"
147,"Yulduz Usmonova","Senmiding"
148,"Slavik Pogosov","Монро"
149,"glwzbll","Untitled #13 (Super Slowed)"
150,"Soundtrack Of Central Asia","Hor Zurgaa"
151,"Azzamchik","Blatata"
152,"NBSPLV","The Lost Soul Down"
153,"Кристина Есаян","Я с тобой"
154,"Peggy Gou","(It Goes Like) Nanana (Edit)"
155,"phamhoang anh","It Was Mild"
156,"Christell","Dubidubidu"
157,"DYSTINCT","La"
158,"Reza Malekzadeh","Aram Aram"
159,"Гио ПиКа","Листопадом"
160,"BODMAS","GOAT GANG"
161,"The Neighbourhood","Softcore"
162,"Aziza Qobilova","Ya La La"
163,"TONI, Andro, ELMAN & MONA","Зари"
164,"Billie Eilish & Khalid","lovely"
165,"Hamzabek Abdullayev","Mehr Qo'yganim Qolur"
166,"Doja Cat","Paint The Town Red"
167,"LKN & Ramil'","Моя пленница"
168,"Dedublüman & Mavzer Tabancas","Belki (feat. Mavzer Tabancas)"
169,"Massa & Mubinlolo","Qattu (Dj Zuxa Remix)"
170,"Tarkan","Şımarık"
171,"Shoxrux","Ayriliq"
172,"Namiq Qaraçuxurlu","Revayet"
173,"Castle","Control (feat. Эндшпиль)"
174,"Jah Khalib","Доча"
175,"Trevor Daniel","Falling"
176,"XOXO & Muharrem Ahmeti","My Baby"
177,"JAVA","Masdinu (feat. Green71)"
178,"ريم السواس","Akbar Ghalta Bhaiati"
179,"Gazapizm","Unutulacak Dünler"
180,"Yıldız Usmonova","Seni Severdim (feat. Yaşar Günaçgün)"
181,"Kenya Grace","Strangers"
182,"Xamdam Sobirov","Janze"
183,"Taylor Swift","cardigan"
184,"JANAGA","Скажи мне, Asa du (Acoustic Version)"
185,"Gotye","Somebody That I Used to Know (feat. Kimbra)"
186,"Shoxrux","Baxtli Bo'l"
187,"Behnam Alamshahi","Nemikhastam"
188,"El Alfa, Darell & Noriel","4K"
189,"Coldplay","Hymn for the Weekend"
190,"Lamis Kan","Mesytara"
191,"Arctic Monkeys","I Wanna Be Yours"
192,"Ed Sheeran","Perfect"
193,"JANAGA","По сути"
194,"Jah Khalib","Брату"
195,"Feruza Egamova","Sevgi"
196,"Jaloliddin Ahmadaliyev","Yetmasmidi"
197,"The Wellermen, Ebucs, Eric Hollaway & Daniel Brevik","Hoist the Colours"
198,"Roza Filberg","В белом самолете"
199,"Ali Azmat","Yeh J**m"
200,"Sherine","Eh Eh"
