Shazam Top 200 Mozambique Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
29,"Tyler ICU & Tumelo.za","Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)"
30,"Nkosazana Daughter, Master KG & Lowsheen","Amaphutha (feat. Master Kg, Lowsheen & Murumba Pitch)"
31,"Ceeka RSA & Tyler ICU","Jealousy (feat. Leemckrazy & Khalil Harrison)"
32,"MC PH, Borges, WIU, Pedro Lotto & WEY","Tenho Que Me Decidir"
33,"De Mthuda, Da Muziqal Chef & Kwiish SA","iThuba (feat. Eemoh)"
34,"Jimmy Maradona, QuayR Musiq & Mellow & Sleazy","Wena Wa Pallwa (feat. Ch'cco & Leemckrazy)"
35,"Lukie","Vão Falar (feat. Idrisse ID)"
36,"ShaunMusiQ & Ftears","Like That (feat. OHP SAGE, MulestVankay, Long Kay & Dj 727)"
37,"Felo Le Tee, Leemckrazy & Keynote","Yini Ngathi (Insane)"
38,"Killorbeezbeatz","Ngilele E Hotel"
39,"Makhadzi Entertainment","Mapara"
40,"Mellow & Sleazy","Chom'yam (feat. Leemckrazy, Dinho & TheBuu)"
41,"Black Spygo","Tarraxinha (feat. CEF Tanzy & Black Vision)"
42,"MEGADRUMZ & Lady Du","Tjina"
43,"Miles Away & Miles Away VIP","Bring Me Back (feat. Claire Ridgely) [Sped Up]"
44,"Chris Brown","Angel Numbers / Ten Toes"
45,"Mickael Carreira & Matias Damásio","Pelos Cantos do Mundo"
46,"MC PH, MC Ryan SP & MC Luki","Let's Go 4 (feat. Mc Davi, Mc Don Juan, Mc Kadu, MC Gh do 7, MC GP, TrapLaudo, DJ Gbr & Mc IG)"
47,"Sayfar","Mina (feat. Leemckrazy & Matute)"
48,"Tebza De DJ & DJ Nomza The King","Ka Valungu"
49,"Lady Amar, JL SA, Cici & Murumba Pitch","Hamba Juba"
50,"Jux & Diamond Platnumz","Enjoy"
51,"Makhadzi Entertainment","Movie (feat. Ntate Stunna, Fortunator & DJ Gun Do SA)"
52,"Nandipha808","Ivale Mfana (feat. Ceeka RSA, Djy Fresh & Dot Mega)"
53,"Dj Stokie","Awukhuzeki (feat. Omit ST, Sobzeen & ZEENHLE)"
54,"2Point1, Ntate Stunna & Nthabi Sings","Stimela"
55,"21 Savage","redrum"
56,"Gerilson Insrael","Estou Paiado"
57,"Officixl Rsa","Drummo 2.0"
58,"Soa Mattrix & Mashudu","Mina Nawe (feat. Happy Jazzman & Emotionz DJ)"
59,"Stefânia Leonel","Vou Embora"
60,"Lil Durk","All My Life (feat. J. Cole)"
61,"Tamyris Moiane","Jackpot"
62,"Cage One & Elisabeth Ventura","Tenta (feat. Gerilson Insrael)"
63,"Diamond Platnumz","Shu! (feat. Chley)"
64,"Yxngrabi","Time"
65,"Anderson Mário","Se Controla"
66,"Deemo De Flame, Lethabile 012 & KveenSongs","Yey 2.0"
67,"Alec Benjamin","Let Me Down Slowly"
68,"Uncle Waffles, Tony Duardo & Justin99","Yahyuppiyah (feat. Pcee, Eeque & Chley)"
69,"Damásio Brothers","Viagem (feat. Button Rose, Ney Chiqui & Teo No Beat)"
70,"Doja Cat","Agora Hills"
71,"Cleyton Da Drena","Hi Nwaku"
72,"Kabza De Small & Mthunzi","Amazwe (feat. MaWhoo)"
73,"Ayra Starr","Rush"
74,"Tems","Me & U"
75,"Mr. Bow","Wasala Wasala"
76,"Tropa do Bruxo, DJ Ws da Igrejinha, SMU, Triz & Mc Menor Thalis","Baile do Bruxo"
77,"French Fuse, Zandimaz & Onset music group","Maphupho Fezeka"
78,"Holy Drill","Joy in Chaos"
79,"Major_Keys","Forever Yena 2.0"
80,"Kelvin Momo & Babalwa M","Amalobolo (feat. Stixx & Nia Pearl)"
81,"Chris Brown","Sensational (feat. Davido & Lojay)"
82,"Button Rose","Mbaco"
83,"DJ Kent & Thakzin","Horns In the Sun (feat. Mo-T, Mörda & Brenden Praise) [Thakzin Remix]"
84,"Nex Daimond","Dá dinheiro na tua beybe"
85,"Button Rose","Não Atrasaste?"
86,"The Lowkeys & Sims Noreng","TJEYA (feat. 13 Nor Mabena, Oceanbiller, Tshego Dee & LeeMcKrazy)"
87,"Omah Lay","soso"
88,"Twenty Fingers","Falta de Respeito"
89,"Nelson Freitas","Hero"
90,"Victor Thompson","THIS YEAR (Blessings) [feat. Ehis 'D' Greatest]"
91,"JID","Surround Sound (feat. 21 Savage & Baby Tate)"
92,"Cleyton David","Trabalho"
93,"Loreen","Tattoo"
94,"DeejayKgosi & Baby Momo","Ngizwile (feat. Lington, Zee_nhle, iam.psalm & Phemelo Saxer)"
95,"Loxiie dee","209 Notes"
96,"Harmonize","Single Again"
97,"Lwah Ndlunkulu","Ngyathandaza"
98,"SAPPHIRE","Unity (Acoustic)"
99,"Major League DJz & Victony","Margaret (Tyler ICU, D3an & Smeez Remix)"
100,"Tom Odell","Another Love"
101,"Andrédson Keys","Tatau"
102,"Dj Jaivane","Ulala Kanjani (feat. LeeMckrazy & Skandisoul)"
103,"ShaunMusiQ & Ftears & Xduppy","Bhebha (feat. Myztro, Mellow & Sleazy, QuayR Musiq & Matuteboy)"
104,"Nomcebo Zikode","iNkanyezi (feat. Exclusive Drumz)"
105,"Justin Timberlake","Mirrors"
106,"Moonchild Sanelly","Kokokokoko (feat. Jidenna & Theology HD)"
107,"Gerilson Insrael","Maria Rute"
108,"Tamyris Moiane","Não Casei para Separar"
109,"Uncle Waffles & Ice Beats Slide","Peacock Revisit (feat. Sbuda Maleather)"
110,"Harrycane, Master KG & Dj LaTimmy","Dubula"
111,"Pineapple StormTv, Salve Malak, Mc Poze do Rodo, Luiz Lins, Mc Hariel, Azzy, JayA Luuck, Oruam, Slipmami, MC Cabelinho & Chefin","Poesia Acústica 15"
112,"Kabza De Small & DJ Maphorisa","Nana Thula (feat. Njelic, Young Stunna, Nkosazana Daughter & Xolani Guitars)"
113,"Mas Musiq & Daliwonga","Gangnam Style (feat. DJ Maphorisa & Kabza De Small)"
114,"Iñigo Quintero","Si No Estás"
115,"Vibekulture Sa, Dj Dubs & FakeManKVY","Monaco"
116,"Kabza De Small, DJ Maphorisa & Ami Faku","Asibe Happy"
117,"Trinix Remix","Amaphupho (feat. Onset music group)"
118,"Teya Dora","Džanum"
119,"Edmazia Mayembe","É Obra"
120,"Twenty Fingers","UAU"
121,"Busta 929","Uyavala (feat. Pcee)"
122,"Murumba Pitch & Omit ST","Wena Dali (feat. Dinky Kunene, Buhle Sax & Soa mattrix)"
123,"Marllen","Ni Nyoxile"
124,"Burna Boy","Dey Play"
125,"DJ Maphorisa & Visca","Shona Kwelanga (feat. MaWhoo, Da Muziqal Chef & Kabza De Small)"
126,"FILV & Emma Peters","Clandestina (feat. Edmofo) [JVSTIN Remix]"
127,"KCee","Ojapiano"
128,"Thami","I Love You"
129,"Viral Sound Goddess","Always Beside You"
130,"Maroon 5","Memories"
131,"HBK Live Act & Freddy Gwala","Amadamara"
132,"Lwah Ndlunkulu","Maye (feat. Dr Buselaphi)"
133,"Dj Bentoa","YESHUA (dance cruise)"
134,"Burna Boy","Tested, Approved & Trusted"
135,"Meddy","Slowly"
136,"L7nnon, Veigh & Nagalli","Foto da Unha"
137,"Makhadzi Entertainment","Wedding day"
138,"Iyanya","One Side"
139,"DJ Cleo","Tong Po (feat. King Zeph & K Sugah)"
140,"Aymos & Ami Faku","Fatela"
141,"Clement Whyte","Hossana Bukole (feat. Daniel Lubams) [Refix]"
142,"Ronald Christoph","Take Off, Baby! (feat. Orlando)"
143,"Mthandeni SK","Paris (feat. Lwah Ndlunkulu)"
144,"Melony","Together_Forever"
145,"Puto Portugues","Caí de Novo (feat. Edmázia Mayembe)"
146,"MC Cabelinho, Oruam & Palma","BEM MELHOR"
147,"Kelvin Momo","Dopeness (feat. Mick Man)"
148,"Ed Sheeran","Perfect"
149,"MaWhoo","Ngilimele (feat. Deep Sen, KingTalkzin & Mthunzi)"
150,"The Irrepressibles","In This Shirt"
151,"Kingston Baby","Superar"
152,"Bad Bunny","MONACO"
153,"Button Rose","Oração Dela"
154,"Pérola","Goddess"
155,"Spyro & Tiwa Savage","Who Is Your Guy? (Remix)"
156,"Asake","Lonely At The Top"
157,"RJ Kanierra","Tia"
158,"Triz, Mc Ws da leste & MC BLINDADO SP","Tipo Hollywood"
159,"Senior Oat","All In You (feat. Kemy Chienda)"
160,"Chefin, Oruam, Mainstreet & Ajaxx","Do Seu Lado"
161,"JC no beat, DJ F7 & MC Meno Dani","Maria Mariah (feat. Silva MC)"
162,"Percella","Do lado (feat. Kheid Naldo)"
163,"Witt Lowry","Into Your Arms (feat. Ava Max)"
164,"MaWhoo & Master KG","Ngiyamthanda (feat. Lowsheen)"
165,"Murumba Pitch & Omit ST","Esangweni (feat. Nkosazana Daughter & Sipho Magudulela)"
166,"Scotty Kay & Frank London Rsa","Serenity (feat. Jay Music)"
167,"Minz5 & DJ GABZY","Vuli Ndlela"
168,"Deep London & Boohle","Hamba Wena"
169,"Omah Lay","Bad Influence"
170,"Kabza De Small","Liyangishonela (feat. Nobuhle)"
171,"Kabza De Small & Mthunzi","Impumelelo (feat. Young Stunna)"
172,"GIANT, TYSON & Broederliefde","AH TXE TXE"
173,"Dbn Nyts","Shumaya (feat. Zinhle Ngidi & TradeMark)"
174,"S'Villa","Jehovah (feat. Zuma)"
175,"Quattro oclock TFK","She Is Good (Revisited) [feat. Dr General Muzka]"
176,"Pcee & Djy Biza","Tanzania (feat. Freddy K)"
177,"Burna Boy","City Boys"
178,"JFS music","Dry Wave (feat. King Tone SA & Soa mattrix)"
179,"Fireboy DML & Asake","Bandana"
180,"Dlala Regal & Mluusician","Umshini 6.0 (feat. Scotts Maphuma)"
181,"Myztro & Daliwonga","Kunkra (feat. Xduppy & ShaunMusiQ & Ftears)"
182,"Borges, MC Cabelinho, Veigh, Ruxn, Palma & Kizzy","Loucura"
183,"Twenty Fingers","Rosita"
184,"Elias DJota","Drum Sax (DJ Bass Version)"
185,"G Nako & Diamond Platnumz","Komando"
186,"Mashudu & Kabza De Small","Ucingo"
187,"Pexi-Tonic SA & Dj 9.8 SA","uMalume (feat.Laanoss & Ceekay Musiq)"
188,"Pcee, Umthakathi Kush & SjavasDaDeejay","Mzala (feat. Xduppy & T&t Musiq)"
189,"Drake & Yebba","Yebba’s Heartbreak"
190,"Akon","Lonely"
191,"Pedrinha Moraes","Pi Po Po Po Ro Po"
192,"Classic Nova & Sidof Davi","Filho De Pobre"
193,"Dayoo","Huu Mwaka"
194,"Sam Feldt","Show Me Love (feat. Kimberly Anne) [EDX Remix]"
195,"Kabza De Small & Mthunzi","Bonga (feat. MaWhoo)"
196,"Calema","Perfume"
197,"Konke & Musa Keys","Kancane (feat. Nkulee501, Skroef28 & Chley)"
198,"DENNIS & MC Kevin O Chris","Tá OK"
199,"Record L Jones","Hamba Bozza (feat. Slenda Vocals, Rams Moo, I.O.P & Leetash)"
200,"Burna Boy","For My Hand (feat. Ed Sheeran)"
