Shazam Top 200 Finland Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
95,"Etta","Demoneista ystävii"
96,"Purple Disco Machine & Kungs","Substitution (feat. Julian Perretta)"
97,"Bad Boys Blue","You're A Woman"
98,"Mariska","Utö"
99,"Travis Scott","MY EYES"
100,"Robert Miles","Children"
101,"Lady Gaga","Bloody Mary"
102,"George Michael","Careless Whisper"
103,"Timbaland","The Way I Are (feat. Keri Hilson & D.O.E.)"
104,"Natasha Bedingfield","Unwritten"
105,"Miras","Maman"
106,"bbno$","edamame (feat. Rich Brian)"
107,"Noah Kahan","Stick Season"
108,"Peggy Gou","(It Goes Like) Nanana (Edit)"
109,"Marshmello, P!nk & Sting","Dreaming"
110,"Stratovarius","Black Diamond"
111,"Mikael Gabriel & nublu","Vox Populi"
112,"DJ Snake","Let Me Love You (feat. Justin Bieber)"
113,"Arttu Wiskari","Minna"
114,"Miley Cyrus","Flowers"
115,"Nathan Dawe & Bebe Rexha","Heart Still Beating"
116,"Rammstein","Sonne"
117,"Coldplay","Hymn for the Weekend"
118,"Billie Eilish","bury a friend"
119,"Scorpions","Still Loving You"
120,"Roope Salminen & Koirat","Mitä meille jää"
121,"Lil Nas X","J CHRIST"
122,"Татьяна Куртукова","Матушка"
123,"Zach Bryan","I Remember Everything (feat. Kacey Musgraves)"
124,"Gabry Ponte","Easy On My Heart"
125,"Ace of Base","Happy Nation"
126,"Tero Vesterinen & Unna Vesterinen","Puolet minusta? (dokumenttisarja / Yle)"
127,"Genesis","Dancing with the Moonlit Knight (New Stereo Mix)"
128,"Lynyrd Skynyrd","Simple Man"
129,"Erika Vikman","Elizabeth Taylor"
130,"Sunstroke Project","Run Away (feat. Olia Tira)"
131,"Modern Talking","Cheri Cheri Lady"
132,"By Индия","pa pa pi"
133,"21 Savage","redrum"
134,"Vesterinen Yhtyeineen","Ilman mua"
135,"Eini","Mun vuosi"
136,"Ellinoora","Tuonelan koivut (Vain elämää kausi 14)"
137,"Ressu Redford","Mä vien"
138,"OneRepublic","RUNAWAY"
139,"Jonne Aaron","Sydämen äänet"
140,"Hugo","Sun puolesta"
141,"Farruko","Pepas"
142,"Julma Henri, Raappana & Jiiaa","Paa se biisi soimaan"
143,"Neki, ALEMOND & Xcho","Моя"
144,"Armin Zareei","Hala Hey"
145,"The Goo Goo Dolls","Iris"
146,"Gettomasa & Sexmane","Hautajaiset"
147,"Paulina Rubio","Ni una Sola Palabra"
148,"The Weeknd, JENNIE & Lily Rose Depp","One Of The Girls"
149,"JANNA","Onnistu elämään"
150,"Mary J. Blige","Family Affair"
151,"The Neighbourhood","Softcore"
152,"Mahsun Kirmizigül","Dinle"
153,"Pehmoaino","päivänvaloo (feat. Lauri Haav)"
154,"Benjamin","Minä-Minä-Maa"
155,"Jung Kook","Standing Next to You"
156,"Sexmane","MANIA"
157,"Olli Halonen","Isän ikäinen"
158,"The Allman Brothers Band","Whipping Post"
159,"Gotye","Somebody That I Used to Know (feat. Kimbra)"
160,"Drake","Rich Baby Daddy (feat. Sexyy Red & SZA)"
161,"Chris Brown","Angel Numbers / Ten Toes"
162,"Fred again.. & Baby Keem","leavemealone"
163,"Any Given Sin","Dynamite (2023 Version)"
164,"Keko Salata","Kaikki Ok"
165,"Abreu","Sulle tehty"
166,"АИГЕЛ","Пыяла"
167,"Clams Casino & Imogen Heap","I'm God"
168,"Lewis Capaldi","Wish You The Best"
169,"mikeeysmind & SANIKWAVE","VVV"
170,"Jagwar Twin","Bad Feeling (Oompa Loompa)"
171,"Lykke Li","I Follow Rivers (The Magician Remix)"
172,"J Balvin, USHER & DJ Khaled","Dientes"
173,"Rihanna","Only Girl (In The World)"
174,"Liisa Ruuska & Viluinen Koira","Suolaheinä"
175,"Viol","Tootfarangi"
176,"Tate McRae","exes"
177,"twenty one pilots","Stressed Out"
178,"Giggs","Incredible Sauce (feat. Dave)"
179,"Chris Isaak","Wicked Game"
180,"Три дня дождя & MONA","Прощание"
181,"The Handsome Family","Far from Any Road"
182,"Kuumaa","Ylivoimainen"
183,"Disturbed","The Sound of Silence"
184,"RAYE & 070 Shake","Escapism."
185,"Sini Sabotage","Kuori Mua"
186,"Marenberg Kollektiv","Sun Goes Down"
187,"BENNETT","Vois sur ton chemin (Techno Mix)"
188,"In-Grid","Tu es foutu"
189,"Flume","Never Be Like You (feat. KAI)"
190,"Antti Autio","Vittu minä kuolen tänne"
191,"Pitbull","Fireball (feat. John Ryan)"
192,"Jeanette","Porqué Te Vas?"
193,"Mitski","My Love Mine All Mine"
194,"Sepikka","Arvaamaton (feat. Ringa Manner)"
195,"Lucenzo","Danza Kuduro (feat. Don Omar)"
196,"Take That","Patience"
197,"Zara Larsson","Can't Tame Her"
198,"Lesley Gore","You Don't Own Me"
199,"The Wellermen, Ebucs, Eric Hollaway & Daniel Brevik","Hoist the Colours"
200,"Delta Goodrem","Lost Without You"
