Shazam Top 200 South Africa Chart
"Monday, 22 January 2024 [performance over the past 7 days]"
Rank,Artist,Title
28,"Kelvin Momo & Babalwa M","Maye Maye (feat. Azana & Stixx)"
29,"Da Gifto & Brandon Dhludhlu","Ingelosi"
30,"TheologyHD, DV Que & DjChoice","Affection"
31,"Mellow & Sleazy, SjavasDaDeejay & Titom","Imnandi lento (feat. Tman Xpress)"
32,"Wanitwa Mos, Nkosazana Daughter & Master KG","Makhelwane (feat. Casswell P)"
33,"Toby Franco & Major Keys","Umona (feat. Tumelo_za, Yuppe & Chley)"
34,"MaWhoo","Ngilimele (feat. Deep Sen, KingTalkzin & Mthunzi)"
35,"Lindough","Ok'salayo (feat. DJ Active, Freddie Gwala & Kingshort)"
36,"Xduppy, Young Stunna & Thuto The Human","Monday Boys Holiday (feat. DJ Maphorisa)"
37,"Shaun Stylist","Nothando (feat. Zee_nhle & Omit ST)"
38,"LIMIT NALA","Fusegi Ngempela Manje!"
39,"Chris Brown","Angel Numbers / Ten Toes"
40,"Gaba Cannal & Zaba","Emthandayo (feat. Sykes)"
41,"Doja Cat","Agora Hills"
42,"Kabza De Small & Mthunzi","Bonga (feat. MaWhoo)"
43,"Mellow & Sleazy","Chom'yam (feat. Leemckrazy, Dinho & TheBuu)"
44,"Pcee","Gabriella (feat. Officixl Rsa)"
45,"Makhadzi Entertainment","Mapara"
46,"YANII","Ngibambeni (feat. Mxolisi Khumalo)"
47,"Khuthuza","NGIJOLA NEBHINCA (feat. MAFIKIZOLO)"
48,"B.A.X.","Nature's Hymn"
49,"Mzukulu","Ijuba (feat. Shenge wasehlalankosi)"
50,"Darque & Jnr SA","Areyeng (feat. Musa Keys & Leandra.Vert)"
51,"Nandipha808 & Ceeka RSA","Banike (feat. Philharmonic & LeeMcKrazy)"
52,"Felo Le Tee, Leemckrazy & Keynote","Yini Ngathi (Insane)"
53,"Nomcebo Zikode","iNkanyezi (feat. Exclusive Drumz)"
54,"Muni Long","Made For Me"
55,"Tyla","Water"
56,"DJ Stax","Ungayithi Vu (feat. Thabie Ngethe)"
57,"Kabza De Small & Mthunzi","Impumelelo (feat. Young Stunna)"
58,"De Mthuda, Kabza De Small & Da Muziqal Chef","Muntu Wam (feat. Sino Msolo & Murumba Pitch)"
59,"Josh Levi","BIRTHDAY DANCE"
60,"De Mthuda, Da Muziqal Chef & Kwiish SA","iThuba (feat. Eemoh)"
61,"Cyfred & Sayfar","Umsebenzi (feat. Optimist Music ZA & Tman Xpress)"
62,"Yamê","Bécane - A Colors Show"
63,"Amu Classic & Kappie","iDlozi (feat. LeeMcKrazy, Guyu Pane, Muziqal Tone & Sinny Man'Que)"
64,"Heavy-K, Samthing Soweto & Thakzin","Ulele (feat. Professor)"
65,"Funky Qla & Dlala Thukzin","Dark or Durban"
66,"Kamo Mphela, Tyler ICU & Khalil Harrison","Dalie (feat. Baby S.O.N)"
67,"Jack Harlow","Lovin On Me"
68,"Glenn Jones","All for You"
69,"Masic Tee, De Shane Sa & Mazel Romeo","Asibuyi (feat. Pheonix Trump)"
70,"Lwah Ndlunkulu","Maye (feat. Dr Buselaphi)"
71,"Hit_za","Umndeni wethu"
72,"Dj Stokie","Awukhuzeki (feat. Omit ST, Sobzeen & ZEENHLE)"
73,"Kelvin Momo","Amanxeba (feat. Cnethemba Gonelo)"
74,"Dj Jaivane","Ulala Kanjani (feat. LeeMckrazy & Skandisoul)"
75,"Kelvin Momo","Khawleza (feat. Makhanj)"
76,"MEGADRUMZ & Lady Du","Tjina"
77,"Lwah Ndlunkulu","Ngyathandaza"
78,"Tyler ICU & Tumelo.za","Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)"
79,"Mzukulu","Ulundi (feat. Umfoka Msezane)"
80,"Benson Boone","Beautiful Things"
81,"Loxiie dee","209 Notes"
82,"Inkos'yamagcokama","Kuyazenzakalela"
83,"Oddxperienc","Winning"
84,"DeejayKgosi & Baby Momo","Ngizwile (feat. Lington, Zee_nhle, iam.psalm & Phemelo Saxer)"
85,"GoldMax","Generator (feat. Worst Behaviour)"
86,"Sayfar","Mina (feat. Leemckrazy & Matute)"
87,"De Mthuda, Da Muziqal Chef & Eemoh","Sgudi Snyc"
88,"Tems","Me & U"
89,"21 Savage & Mariah the Scientist","dark days"
90,"Jimmy Maradona, QuayR Musiq & Mellow & Sleazy","Wena Wa Pallwa (feat. Ch'cco & Leemckrazy)"
91,"Nkosazana Daughter, Master KG & Lowsheen","Amaphutha (feat. Master Kg, Lowsheen & Murumba Pitch)"
92,"MSHINWEMALI","Ngicel Uhambe (feat. Zothando)"
93,"4batz","Act ii: Date @ 8"
94,"Lwah Ndlunkulu","Eyami"
95,"SoilyQue Land","Dark Smoke"
96,"uLazi","yey (feat. Infinity MusiQ)"
97,"Chongo de flavour","Heke Sweri Bomama"
98,"SeeZus Beats","Ngibekhona Nam"
99,"Maxwell","This Woman's Work (Remastered 2021)"
100,"Sushi.b","Shakespeare"
101,"Nthabi Sings","THANDAZA (feat. Ntate Stunna & 2Point1)"
102,"D33P KR","I'm in Love"
103,"Officixl Rsa","Drummo 2.0"
104,"Alicia Keys","If I Ain't Got You"
105,"Teddy Swims","Lose Control"
106,"Flo Milli","Never Lose Me"
107,"Joyous Celebration","Ndenzel' Uncedo Hymn 377 (Live)"
108,"JID","Surround Sound (feat. 21 Savage & Baby Tate)"
109,"LIMIT NALA","Mawalawala"
110,"Kelvin Momo & Stixx","Violin Sounds (feat. Zwayetoven & Rams De Violinist)"
111,"Fezeka Dlamini, Nomfundo Moh & Naledi Aphiwe","Uyangijabulisa"
112,"Sam Deep & Eemoh","iMpumelelo (feat. Da Muziqal Chef)"
113,"Earful Soul & George Lesley","Ziyakhala (feat. Poizen & Young Nator)"
114,"AMATIGER AMAHLE","Qina Ndoda"
115,"Mashudu & Kabza De Small","Ucingo"
116,"Nandipha808 & Deestar ZA","Same Old Story (feat. Djy Fresh)"
117,"Sir Trill, TBO & Tycoon","Funa Ban (feat. Russell Zuma)"
118,"Mr Thela","Kwandonga Ziyaduma (feat. Njelic)"
119,"Ayra Starr","Rush"
120,"Prince Kaybee","Wajellwa (feat. Shaun Dihoro) [Guitar Mix]"
121,"Peace Modise","Kakapa Ya Mmino"
122,"Stakev","Rekere 9 (feat. Kabza De Small)"
123,"Pushkin","Zulu (feat. AMAQHAWE & Philharmonic)"
124,"Da Muziqal Chef & Eemoh","Ubumnandi (feat. De Mthuda & Sam Deep)"
125,"Killorbeezbeatz","Ngilele E Hotel"
126,"Tumelo.za, Ceeka RSA & Nandipha808","Isukile (feat. Tyler ICU)"
127,"Zulu Mkhathini","SHAYIMOTO 2.0 (feat. Zee Nxumalo, PRVIS3, Kweyama Brothers & Triple X Da Ghost)"
128,"Soa Mattrix & Mashudu","Mina Nawe (feat. Happy Jazzman & Emotionz DJ)"
129,"Nicki Minaj","Are You Gone Already"
130,"Artwork Sounds, CocoSA & Zain SA","Umoya Wami (feat. Mthunzi) [Remix]"
131,"DJ Bongz","Awung'Fanele (feat. Nomfundo Moh, Deep Ink & Khani)"
132,"Chris Brown","Sensational (feat. Davido & Lojay)"
133,"Kabza De Small & Mthunzi","Isibusiso"
134,"MÖRDA & Oscar Mbo","Mohigan Sun (feat. Murumba Pitch)"
135,"Lil Durk","All My Life (feat. J. Cole)"
136,"Sushi.b","Van Gong"
137,"21 Savage","redrum"
138,"The Squad","Seasons (feat. Nello Guitar)"
139,"Tyla","Truth or Dare"
140,"Kabza De Small & DJ Maphorisa","Nana Thula (feat. Njelic, Young Stunna, Nkosazana Daughter & Xolani Guitars)"
141,"Tecto","Uzophela Umcimbi"
142,"Soa Mattrix & Sir Trill","Athandwe (feat. B33Kay SA, Cnethemba Gonelo, Frank Mabeat & Tribal Soul)"
143,"Harrycane, Master KG & Dj LaTimmy","Dubula"
144,"Espiquet & Toss","VATELA (feat. Maglera Doe Boy, DJ Kaymoworld & Mondo Dusk)"
145,"Mick Man","Dali Nguwe (feat. VOCAL KAT & Mpumyza)"
146,"Kabza De Small, DJ Maphorisa & Ami Faku","Asibe Happy"
147,"Kelvin Momo","Dopeness (feat. Mick Man)"
148,"Pcee, Umthakathi Kush & SjavasDaDeejay","Mzala (feat. Xduppy & T&t Musiq)"
149,"Lebo Sekgobela","Lona beratang ho phela (Live)"
150,"21 Savage & Summer Walker","prove it"
151,"THEMBITSHE MBUYAZI","Ngiyamthanda"
152,"Noah Kahan","Stick Season"
153,"Spirit of Praise","Thath'Indawo (Live) [feat. Mpumi Mtsweni]"
154,"Sphithiphithi Dlamini","Imnandi Lento"
155,"Shebeshxt","Ambulance"
156,"Kelvin Momo","Impilo (feat. Kabza De Small, Mhaw Keys, Babalwa M, Kopzz & M Keyz) [Remix]"
157,"Fridayy","When It Comes To You"
158,"He Is We","I Wouldn't Mind"
159,"Mick Man","AmaThemba (feat. Cnethemba Gonelo & Dr Thulz)"
160,"DJ Ace","Behind the Bars (Slow Jam)"
161,"Artwork Sounds & Bee Bar","Awesome God (feat. Kabza De Small)"
162,"Inkos'yamagcokama","National Anthem"
163,"Da Muziqal Chef","Akakhuzeki (feat. Eemoh & De Mthuda)"
164,"Lady Amar, JL SA, Cici & Murumba Pitch","Hamba Juba"
165,"Da Gifto & Brandon Dhludhlu","Emhlabeni"
166,"Junetober","Conversation Pit"
167,"Tkcreedlion","Ready or not (feat. Malume.hypeman)"
168,"New Edition","Can You Stand The Rain"
169,"Sophie Ellis-Bextor","Murder On The Dancefloor"
170,"DJ Tshegu & Focalistic","Tiya Mfana (Mzokwana) [feat. Sims Noreng]"
171,"SjavasDaDeejay, Titom & Vyno Keys","Bayazi (feat. Mellow & Sleazy, Nobantu Vilakazi & Cowboii)"
172,"Kabza De Small x DJ Maphorisa","iNtombi (feat. Sekiwe & Mas Musiq)"
173,"Brenden Praise & Free 2 Wrshp","God You Keep on Blessing Me"
174,"Mellow & Sleazy, Gipa Entertainment & Dadaman","Christmas Present"
175,"Thabza De Soul","Solace"
176,"Kenya Grace","Strangers"
177,"Shebeshxt","Dilo Tse Massive (feat. Naqua SA, Phobla On The Beat & Buddy sax)"
178,"Bravo Le Roux & Zusiphe Mtsitshe","Idini"
179,"YG Marley","Praise Jah In the Moonlight"
180,"Cooper SA, Senjay & Tyler ICU","Xikuteka"
181,"Alan Lazar","Jerusalema (Long Version)"
182,"Kelvin Momo","Inyembezi (feat. Babalwa M & Aymos)"
183,"21 Savage & Doja Cat","n.h.i.e."
184,"Flume","Never Be Like You (feat. KAI)"
185,"Nandipha808","Ivale Mfana (feat. Ceeka RSA, Djy Fresh & Dot Mega)"
186,"Rema","Calm Down"
187,"Mthandazo Gatya","In 2 U"
188,"Marvin Sapp","Praise Him In Advance"
189,"Rich Gang","Lifestyle (feat. Young Thug & Rich Homie Quan)"
190,"Umafikizolo","Ngiph' Imali"
191,"Stixx","Ndaba Zami (feat. Kelvin Momo, Baby S.O.N & Mathandos)"
192,"TxC & Tony Duardo","Turn Off The Lights"
193,"Mzukulu","Amajaji (feat. Thandeka Radebe)"
194,"Kelvin Momo & Babalwa M","Sukakude (feat. Sfarzo Rtee)"
195,"CeCe Winans","Goodness of God (Live)"
196,"Kelvin Momo & Stixx","Wa Nsiya (feat. Mzizi)"
197,"LIMIT NALA","Hhayi Suka! Hhayi Man!"
198,"French Fuse, Zandimaz & Onset music group","Maphupho Fezeka"
199,"Spirit of Praise","Moy’ Oyingcwele (Live) [feat. Ayanda Ntanzi]"
200,"UNjoko","Ngehlula"
